device_id,anomaly_score,mfa,vpn,firewall
EdgeCam_1,0.509,0,1,0
EdgeCam_5,0.487,1,1,1
EdgeCam_5,0.486,0,0,0
EdgeCam_2,0.589,0,0,0
EdgeCam_1,0.869,1,0,1
EdgeCam_2,0.895,1,0,0
EdgeCam_2,0.181,1,0,1
EdgeCam_1,0.254,0,1,1
EdgeCam_4,0.418,1,1,0
EdgeCam_5,0.871,1,1,1
EdgeCam_4,0.463,0,0,0
EdgeCam_4,0.555,0,0,0
EdgeCam_4,0.19,1,1,1
EdgeCam_3,0.708,1,1,0
EdgeCam_1,0.879,0,1,0
EdgeCam_2,0.732,1,0,1
EdgeCam_2,0.399,1,1,0
EdgeCam_1,0.446,0,0,1
EdgeCam_4,1.0,1,0,1
EdgeCam_4,0.575,1,1,1
EdgeCam_5,0.771,0,0,0
EdgeCam_4,0.013,1,1,0
EdgeCam_3,0.126,0,1,0
EdgeCam_2,0.243,0,1,0
EdgeCam_3,0.089,0,0,1
EdgeCam_4,0.912,1,0,1
EdgeCam_2,0.1,1,0,0
EdgeCam_3,0.017,1,1,1
EdgeCam_3,0.221,0,1,0
EdgeCam_1,0.394,0,1,1
EdgeCam_3,0.545,1,0,0
EdgeCam_4,0.021,1,1,0
EdgeCam_5,0.575,1,1,1
EdgeCam_5,0.713,1,0,1
EdgeCam_4,0.185,1,0,1
EdgeCam_5,0.504,0,0,0
EdgeCam_2,0.763,0,1,0
EdgeCam_1,0.254,1,0,0
EdgeCam_4,0.382,0,1,0
EdgeCam_5,0.35,1,1,0
EdgeCam_2,0.258,0,1,0
EdgeCam_5,0.046,0,1,1
EdgeCam_3,0.445,0,1,0
EdgeCam_1,0.617,0,1,0
EdgeCam_1,0.371,0,0,0
EdgeCam_3,0.144,1,1,1
EdgeCam_4,0.687,0,1,0
EdgeCam_2,0.813,0,1,1
EdgeCam_1,0.089,0,0,1
EdgeCam_4,0.292,1,0,0
EdgeCam_2,0.074,1,0,0
EdgeCam_4,0.896,0,1,1
EdgeCam_1,0.879,1,1,0
EdgeCam_1,0.36,0,1,1
EdgeCam_3,0.505,1,0,1
EdgeCam_1,0.191,1,0,1
EdgeCam_3,0.623,1,0,1
EdgeCam_2,0.775,1,1,1
EdgeCam_1,0.052,0,1,1
EdgeCam_4,0.892,1,0,0
EdgeCam_4,0.061,1,0,1
EdgeCam_2,0.19,0,1,1
EdgeCam_5,0.322,0,0,0
EdgeCam_2,0.05,0,1,0
EdgeCam_1,0.42,0,0,0
EdgeCam_5,0.893,0,1,1
EdgeCam_4,0.589,0,1,1
EdgeCam_3,0.153,1,1,0
EdgeCam_5,0.347,1,0,1
EdgeCam_5,0.071,1,1,0
EdgeCam_2,0.977,0,1,1
EdgeCam_2,0.768,1,1,0
EdgeCam_4,0.554,0,0,0
EdgeCam_2,0.974,0,1,0
EdgeCam_4,0.04,0,0,0
EdgeCam_3,0.868,1,1,0
EdgeCam_3,0.686,0,1,0
EdgeCam_3,0.568,1,0,0
EdgeCam_3,0.274,1,1,0
EdgeCam_2,0.786,0,0,0
EdgeCam_1,0.479,0,0,1
EdgeCam_2,0.454,1,1,0
EdgeCam_5,0.065,0,0,0
EdgeCam_2,0.188,1,1,0
EdgeCam_1,0.077,0,0,1
EdgeCam_1,0.762,0,0,0
EdgeCam_3,0.685,1,0,1
EdgeCam_5,0.077,0,0,1
EdgeCam_4,0.037,1,1,0
EdgeCam_4,0.986,0,1,1
EdgeCam_1,0.901,1,1,0
EdgeCam_3,0.488,1,0,1
EdgeCam_4,0.131,1,1,1
EdgeCam_4,0.188,1,0,1
EdgeCam_2,0.548,0,0,1
EdgeCam_5,0.63,0,0,0
EdgeCam_2,0.036,1,0,0
EdgeCam_1,0.531,0,0,0
EdgeCam_2,0.059,0,0,0
EdgeCam_1,0.906,0,0,0
EdgeCam_2,0.139,1,1,0
EdgeCam_3,0.551,0,0,0
EdgeCam_1,0.166,0,0,1
EdgeCam_1,0.976,1,0,1
EdgeCam_4,0.152,0,1,1
EdgeCam_2,0.892,1,1,0
EdgeCam_1,0.275,0,1,0
EdgeCam_3,0.911,1,0,0
EdgeCam_5,0.585,0,0,0
EdgeCam_4,0.873,1,0,0
EdgeCam_1,0.796,1,1,0
EdgeCam_2,0.781,1,0,0
EdgeCam_2,0.984,0,0,0
EdgeCam_2,0.947,0,0,1
EdgeCam_2,0.111,1,0,0
EdgeCam_1,0.02,1,1,0
EdgeCam_2,0.944,0,0,0
EdgeCam_4,0.548,0,0,1
EdgeCam_2,0.12,0,1,0
EdgeCam_5,0.386,0,0,0
EdgeCam_1,0.742,1,0,0
EdgeCam_1,0.701,1,1,1
EdgeCam_3,0.083,0,1,1
EdgeCam_1,0.092,0,1,0
EdgeCam_4,0.249,1,0,1
EdgeCam_5,0.107,1,1,1
EdgeCam_4,0.948,1,0,0
EdgeCam_3,0.629,1,0,1
EdgeCam_4,0.813,1,1,0
EdgeCam_2,0.524,0,0,0
EdgeCam_3,0.561,0,0,0
EdgeCam_1,0.053,0,1,0
EdgeCam_1,0.674,1,1,0
EdgeCam_3,0.438,1,1,0
EdgeCam_5,0.575,1,1,1
EdgeCam_2,0.321,0,1,0
EdgeCam_5,0.551,1,0,1
EdgeCam_2,0.836,0,1,1
EdgeCam_1,0.328,1,0,0
EdgeCam_2,0.862,1,0,1
EdgeCam_2,0.245,0,0,0
EdgeCam_4,0.407,0,0,1
EdgeCam_1,0.818,0,0,1
EdgeCam_4,0.147,0,0,1
EdgeCam_3,0.023,0,0,0
EdgeCam_4,0.027,1,0,1
EdgeCam_1,0.093,0,0,0
EdgeCam_4,0.528,0,0,1
EdgeCam_2,0.705,0,0,1
EdgeCam_3,0.383,1,1,0
EdgeCam_3,0.27,0,1,1
EdgeCam_5,0.144,0,0,0
EdgeCam_4,0.359,0,1,0
EdgeCam_1,0.396,0,1,0
EdgeCam_3,0.851,0,1,0
EdgeCam_2,0.387,1,1,1
EdgeCam_4,0.88,0,1,1
EdgeCam_5,0.153,1,0,1
EdgeCam_3,0.48,0,0,0
EdgeCam_5,0.117,0,1,1
EdgeCam_1,0.445,1,1,1
EdgeCam_4,0.309,0,0,0
EdgeCam_5,0.337,0,1,0
EdgeCam_5,0.65,0,0,1
EdgeCam_4,0.044,0,1,1
EdgeCam_2,0.6,1,0,1
EdgeCam_3,0.438,0,0,1
EdgeCam_5,0.144,0,0,1
EdgeCam_2,0.567,0,0,1
EdgeCam_5,0.008,0,1,0
EdgeCam_1,0.417,1,1,0
EdgeCam_5,0.563,0,1,1
EdgeCam_1,0.422,0,1,0
EdgeCam_1,0.279,0,0,1
EdgeCam_5,0.378,1,0,0
EdgeCam_2,0.335,1,1,1
EdgeCam_4,0.543,0,0,1
EdgeCam_1,0.117,0,0,0
EdgeCam_5,0.26,1,1,1
EdgeCam_1,0.481,1,0,1
EdgeCam_1,0.606,0,0,0
EdgeCam_2,0.442,0,0,0
EdgeCam_1,0.635,0,0,0
EdgeCam_4,0.185,1,1,1
EdgeCam_3,0.149,1,1,1
EdgeCam_1,0.68,0,0,0
EdgeCam_5,0.832,0,1,0
EdgeCam_4,0.866,1,1,0
EdgeCam_2,0.546,0,1,1
EdgeCam_4,0.877,0,1,1
EdgeCam_4,0.228,0,1,1
EdgeCam_3,0.525,0,0,0
EdgeCam_2,0.149,1,1,0
EdgeCam_4,0.718,0,0,0
EdgeCam_1,0.052,0,0,1
EdgeCam_1,0.28,0,1,1
EdgeCam_3,0.241,0,1,1
EdgeCam_3,0.888,1,1,0
EdgeCam_1,0.66,1,0,0
EdgeCam_4,0.418,1,1,1
EdgeCam_3,0.981,0,0,1
EdgeCam_3,0.419,0,0,0
EdgeCam_4,0.721,1,1,1
EdgeCam_5,0.33,1,1,1
EdgeCam_1,0.359,0,1,0
EdgeCam_3,0.356,1,0,0
EdgeCam_3,0.066,0,1,0
EdgeCam_5,0.915,0,0,0
EdgeCam_1,0.966,0,0,0
EdgeCam_1,0.774,1,0,1
EdgeCam_3,0.818,1,0,1
EdgeCam_1,0.841,1,1,0
EdgeCam_1,0.579,0,1,1
EdgeCam_4,0.24,1,0,1
EdgeCam_5,0.425,1,1,0
EdgeCam_5,0.089,1,0,0
EdgeCam_4,0.185,0,0,0
EdgeCam_3,0.147,1,1,0
EdgeCam_5,0.896,0,1,0
EdgeCam_4,0.961,0,0,1
EdgeCam_3,0.788,1,0,1
EdgeCam_5,0.917,0,0,1
EdgeCam_3,0.219,1,0,1
EdgeCam_1,0.385,0,0,1
EdgeCam_3,0.306,1,1,1
EdgeCam_2,0.139,0,0,1
EdgeCam_3,0.605,0,0,0
EdgeCam_5,0.12,1,0,0
EdgeCam_1,0.458,0,1,0
EdgeCam_1,0.284,0,0,1
EdgeCam_2,0.743,0,1,1
EdgeCam_3,0.398,1,0,0
EdgeCam_4,0.222,0,0,0
EdgeCam_1,0.359,1,0,0
EdgeCam_3,0.456,1,0,0
EdgeCam_2,0.975,1,0,0
EdgeCam_1,0.205,0,1,1
EdgeCam_3,0.552,0,0,1
EdgeCam_5,0.596,0,1,0
EdgeCam_3,0.792,0,1,0
EdgeCam_2,0.566,0,0,1
EdgeCam_4,0.397,1,0,0
EdgeCam_3,0.977,0,0,1
EdgeCam_4,0.857,0,0,0
EdgeCam_2,0.443,0,0,0
EdgeCam_3,0.183,0,1,0
EdgeCam_3,0.231,0,1,1
EdgeCam_1,0.464,0,1,0
EdgeCam_1,0.798,1,0,0
EdgeCam_3,0.489,0,1,1
EdgeCam_1,0.901,1,0,0
EdgeCam_5,0.408,0,1,1
EdgeCam_3,0.264,1,1,1
EdgeCam_3,0.027,0,0,0
EdgeCam_3,0.859,1,0,1
EdgeCam_5,0.365,0,0,0
EdgeCam_4,0.537,1,1,1
EdgeCam_3,0.625,0,0,0
EdgeCam_2,0.772,1,0,0
EdgeCam_4,0.764,0,1,0
EdgeCam_2,0.902,0,1,1
EdgeCam_3,0.55,0,0,0
EdgeCam_3,0.337,0,0,0
EdgeCam_2,0.961,0,0,0
EdgeCam_3,0.803,0,0,1
EdgeCam_4,0.455,1,0,0
EdgeCam_2,0.618,0,0,0
EdgeCam_2,0.617,1,0,1
EdgeCam_1,0.192,0,0,1
EdgeCam_1,0.185,0,1,0
EdgeCam_3,0.206,1,1,1
EdgeCam_4,0.699,1,0,0
EdgeCam_4,0.851,0,0,1
EdgeCam_4,0.466,1,0,1
EdgeCam_5,0.364,1,1,0
EdgeCam_1,0.492,0,1,1
EdgeCam_1,0.668,0,1,0
EdgeCam_5,0.322,1,0,0
EdgeCam_1,0.839,0,0,1
EdgeCam_2,0.441,1,0,1
EdgeCam_3,0.524,1,0,0
EdgeCam_2,0.671,0,1,0
EdgeCam_1,0.429,1,1,1
EdgeCam_2,0.005,1,0,1
EdgeCam_4,0.225,1,0,1
EdgeCam_4,0.438,1,1,0
EdgeCam_1,0.681,0,0,0
EdgeCam_3,0.561,0,0,1
EdgeCam_5,0.1,1,1,0
EdgeCam_4,0.737,1,0,1
EdgeCam_4,0.64,0,0,0
EdgeCam_5,0.312,1,0,1
EdgeCam_4,0.967,1,0,1
EdgeCam_4,0.791,1,1,1
EdgeCam_2,0.326,0,1,0
EdgeCam_2,0.457,0,1,0
EdgeCam_1,0.799,0,0,1
EdgeCam_1,0.106,1,1,1
EdgeCam_3,0.267,0,0,0
EdgeCam_4,0.561,0,0,1
EdgeCam_1,0.572,1,1,0
EdgeCam_2,0.845,0,0,0
EdgeCam_3,0.578,1,1,0
EdgeCam_3,0.111,1,1,1
EdgeCam_1,0.353,0,1,0
EdgeCam_5,0.433,0,0,1
EdgeCam_2,0.78,0,1,0
EdgeCam_3,0.346,1,1,0
EdgeCam_1,0.144,1,0,1
EdgeCam_2,0.764,1,0,0
EdgeCam_2,0.757,1,0,1
EdgeCam_3,0.726,1,1,1
EdgeCam_4,1.0,0,1,0
EdgeCam_3,0.049,1,0,1
EdgeCam_3,0.335,1,1,1
EdgeCam_4,0.15,1,0,0
EdgeCam_3,0.627,0,1,1
EdgeCam_3,0.418,1,0,1
EdgeCam_1,0.995,0,1,1
EdgeCam_2,0.84,0,0,0
EdgeCam_5,0.257,1,1,1
EdgeCam_3,0.522,1,1,1
EdgeCam_3,0.84,0,0,1
EdgeCam_4,0.532,0,1,1
EdgeCam_3,0.57,0,0,1
EdgeCam_4,0.246,0,1,0
EdgeCam_1,0.746,1,1,1
EdgeCam_1,0.005,1,0,0
EdgeCam_5,0.161,1,1,0
EdgeCam_2,0.227,0,1,0
EdgeCam_5,0.79,0,0,1
EdgeCam_1,0.529,0,1,1
EdgeCam_3,0.482,0,1,0
EdgeCam_1,0.475,1,1,0
EdgeCam_4,0.875,0,1,1
EdgeCam_1,0.684,0,0,1
EdgeCam_3,0.251,0,1,0
EdgeCam_1,0.165,0,0,0
EdgeCam_3,0.001,1,0,1
EdgeCam_3,0.249,0,1,1
EdgeCam_3,0.58,1,0,1
EdgeCam_1,0.242,1,0,1
EdgeCam_1,0.658,1,1,0
EdgeCam_4,0.161,1,1,0
EdgeCam_3,0.571,1,1,0
EdgeCam_2,0.496,0,1,1
EdgeCam_3,0.775,0,1,1
EdgeCam_4,0.395,1,1,1
EdgeCam_1,0.821,0,0,0
EdgeCam_1,0.81,1,0,0
EdgeCam_2,0.662,1,0,1
EdgeCam_2,0.41,1,0,1
EdgeCam_5,0.972,0,1,1
EdgeCam_3,0.398,0,1,1
EdgeCam_3,0.243,0,0,0
EdgeCam_1,0.861,0,1,0
EdgeCam_1,0.655,1,1,0
EdgeCam_3,0.267,1,1,1
EdgeCam_2,0.638,1,1,1
EdgeCam_5,0.853,1,1,0
EdgeCam_3,0.572,1,0,0
EdgeCam_3,0.147,0,1,0
EdgeCam_3,0.743,0,0,0
EdgeCam_2,0.505,0,1,0
EdgeCam_3,0.212,1,0,1
EdgeCam_4,0.289,1,1,1
EdgeCam_1,0.483,1,0,0
EdgeCam_3,0.342,0,0,1
EdgeCam_1,0.442,0,1,1
EdgeCam_4,0.666,0,0,1
EdgeCam_2,0.964,1,1,0
EdgeCam_1,0.48,0,0,1
EdgeCam_3,0.307,0,0,0
EdgeCam_2,0.929,1,1,0
EdgeCam_3,0.303,0,1,0
EdgeCam_2,0.407,0,0,1
EdgeCam_4,0.863,0,0,1
EdgeCam_2,0.505,1,0,0
EdgeCam_2,0.431,0,1,1
EdgeCam_1,0.989,1,1,0
EdgeCam_4,0.765,0,0,1
EdgeCam_4,0.48,1,1,1
EdgeCam_4,0.454,0,0,0
EdgeCam_4,0.287,1,0,1
EdgeCam_4,0.312,0,0,1
EdgeCam_5,0.986,0,1,1
EdgeCam_5,0.972,1,0,1
EdgeCam_2,0.802,1,1,0
EdgeCam_4,0.486,1,1,1
EdgeCam_3,0.959,0,1,1
EdgeCam_4,0.614,1,1,0
EdgeCam_3,0.993,0,0,0
EdgeCam_1,0.778,0,1,1
EdgeCam_4,0.493,0,0,1
EdgeCam_2,0.886,0,1,0
EdgeCam_1,0.719,0,0,1
EdgeCam_3,0.284,1,1,0
EdgeCam_5,0.863,0,0,0
EdgeCam_3,0.488,0,1,1
EdgeCam_4,0.565,1,0,1
EdgeCam_5,0.219,1,1,0
EdgeCam_4,0.361,1,0,1
EdgeCam_1,0.571,0,0,0
EdgeCam_1,0.345,0,0,1
EdgeCam_2,0.92,0,1,0
EdgeCam_2,0.237,0,0,0
EdgeCam_1,0.257,0,1,0
EdgeCam_4,0.427,1,0,1
EdgeCam_5,0.326,0,1,1
EdgeCam_3,0.083,0,0,0
EdgeCam_3,0.022,0,1,0
EdgeCam_5,0.846,0,1,0
EdgeCam_3,0.28,0,1,0
EdgeCam_3,0.77,1,1,1
EdgeCam_2,0.499,0,0,1
EdgeCam_5,0.773,0,1,1
EdgeCam_3,0.918,0,1,1
EdgeCam_5,0.346,0,1,1
EdgeCam_2,0.971,1,1,1
EdgeCam_1,0.9,1,1,1
EdgeCam_2,0.634,1,1,1
EdgeCam_5,0.212,1,1,1
EdgeCam_3,0.646,1,1,0
EdgeCam_5,0.887,1,1,1
EdgeCam_5,0.422,1,0,1
EdgeCam_4,0.157,0,1,1
EdgeCam_4,0.688,0,1,0
EdgeCam_2,0.658,0,1,1
EdgeCam_4,0.979,0,1,0
EdgeCam_3,0.322,0,0,0
EdgeCam_2,0.897,1,0,0
EdgeCam_4,0.769,0,0,1
EdgeCam_4,0.344,0,1,0
EdgeCam_3,0.138,1,1,1
EdgeCam_1,0.931,1,0,0
EdgeCam_1,0.972,0,1,0
EdgeCam_5,0.773,1,0,1
EdgeCam_2,0.273,0,1,1
EdgeCam_3,0.861,1,1,1
EdgeCam_2,0.272,0,0,1
EdgeCam_3,0.276,0,1,1
EdgeCam_4,0.429,1,1,0
EdgeCam_3,0.038,1,1,0
EdgeCam_5,0.015,1,0,0
EdgeCam_2,0.495,0,0,1
EdgeCam_2,0.924,1,0,0
EdgeCam_1,0.3,0,1,0
EdgeCam_1,0.893,0,0,1
EdgeCam_3,0.247,1,0,0
EdgeCam_3,0.172,0,0,1
EdgeCam_5,0.039,1,1,1
EdgeCam_3,0.658,0,1,0
EdgeCam_3,0.171,1,0,1
EdgeCam_3,0.02,0,0,0
EdgeCam_3,0.695,1,1,1
EdgeCam_2,0.196,0,0,0
EdgeCam_1,0.899,1,0,0
EdgeCam_1,0.886,0,1,0
EdgeCam_5,0.594,1,0,1
EdgeCam_3,0.096,0,0,0
EdgeCam_1,0.377,1,0,0
EdgeCam_3,0.091,1,0,0
EdgeCam_1,0.589,0,1,1
EdgeCam_1,0.478,0,0,1
EdgeCam_4,0.365,0,1,1
EdgeCam_4,0.978,1,0,1
EdgeCam_5,0.768,0,0,1
EdgeCam_5,0.632,0,1,0
EdgeCam_3,0.799,1,0,1
EdgeCam_2,0.23,0,1,1
EdgeCam_2,0.071,0,1,0
EdgeCam_4,0.703,1,0,1
EdgeCam_2,0.577,0,0,0
EdgeCam_3,0.782,0,0,0
EdgeCam_2,0.727,0,1,1
EdgeCam_1,0.25,1,1,1
EdgeCam_3,0.363,0,0,1
EdgeCam_4,0.41,1,1,0
EdgeCam_2,0.035,1,0,1
EdgeCam_2,0.449,1,1,0
EdgeCam_2,0.959,1,1,0
EdgeCam_2,0.874,0,1,1
EdgeCam_3,0.034,1,1,0
EdgeCam_4,0.656,0,0,1
EdgeCam_4,0.057,1,1,0
EdgeCam_1,0.094,1,1,1
EdgeCam_3,0.529,0,0,1
EdgeCam_4,0.948,1,1,1
EdgeCam_3,0.336,0,0,1
EdgeCam_4,0.008,0,1,1
EdgeCam_4,0.929,1,1,1
EdgeCam_3,0.343,0,1,1
EdgeCam_2,0.682,1,1,1
EdgeCam_1,0.187,1,1,1
EdgeCam_3,0.221,1,1,0
EdgeCam_4,0.071,0,1,1
EdgeCam_3,0.364,1,1,1
EdgeCam_5,0.971,1,0,0
EdgeCam_5,0.058,0,1,1
EdgeCam_1,0.976,1,1,1
EdgeCam_5,0.399,1,1,0
EdgeCam_4,0.774,1,0,0
EdgeCam_5,0.424,0,0,1
EdgeCam_4,0.149,1,1,1
EdgeCam_2,0.72,0,0,0
EdgeCam_5,0.592,1,1,1
EdgeCam_3,0.343,0,0,1
EdgeCam_4,0.812,0,0,0
EdgeCam_5,0.103,0,0,0
EdgeCam_2,0.588,1,1,1
EdgeCam_4,0.5,0,0,1
EdgeCam_5,0.927,1,1,1
EdgeCam_4,0.393,1,1,0
EdgeCam_3,0.182,1,1,1
EdgeCam_4,0.954,0,1,1
EdgeCam_4,0.549,0,0,0
EdgeCam_1,0.748,0,0,1
EdgeCam_3,0.159,0,1,0
EdgeCam_5,0.051,1,1,0
EdgeCam_1,0.723,1,1,1
EdgeCam_4,0.066,1,1,1
EdgeCam_1,0.946,1,1,0
EdgeCam_1,0.25,0,0,1
EdgeCam_4,0.643,1,0,1
EdgeCam_1,0.132,1,1,1
EdgeCam_3,0.918,1,0,0
EdgeCam_5,0.662,0,0,1
EdgeCam_3,0.631,1,1,0
EdgeCam_3,0.894,1,1,1
EdgeCam_1,0.242,1,0,1
EdgeCam_1,0.778,0,0,1
EdgeCam_4,0.22,1,0,0
EdgeCam_5,0.745,0,1,0
EdgeCam_5,0.074,0,1,1
EdgeCam_2,0.777,1,0,0
EdgeCam_1,0.001,0,1,1
EdgeCam_4,0.621,1,1,0
EdgeCam_4,0.858,1,0,0
EdgeCam_5,0.483,1,1,1
EdgeCam_5,0.355,1,1,0
EdgeCam_1,0.884,0,1,0
EdgeCam_1,0.774,1,1,0
EdgeCam_5,0.672,0,1,1
EdgeCam_5,0.691,0,1,0
EdgeCam_2,0.072,0,1,1
EdgeCam_2,0.203,0,0,1
EdgeCam_3,0.563,1,1,1
EdgeCam_4,0.608,0,0,0
EdgeCam_3,0.582,1,0,1
EdgeCam_3,0.115,0,1,0
EdgeCam_4,0.831,0,0,1
EdgeCam_3,0.737,1,1,0
EdgeCam_5,0.833,0,1,1
EdgeCam_4,0.039,1,1,1
EdgeCam_4,0.86,1,0,0
EdgeCam_4,0.902,1,1,1
EdgeCam_4,0.478,1,1,0
EdgeCam_4,0.035,1,0,1
EdgeCam_4,0.999,0,0,0
EdgeCam_1,0.977,1,0,0
EdgeCam_1,0.791,0,0,0
EdgeCam_3,0.229,1,1,1
EdgeCam_2,0.837,0,0,0
EdgeCam_5,0.81,0,0,0
EdgeCam_4,0.557,1,1,0
EdgeCam_3,0.081,0,1,0
EdgeCam_3,0.295,1,1,0
EdgeCam_2,0.985,1,1,0
EdgeCam_1,0.107,0,1,0
EdgeCam_4,0.776,1,1,0
EdgeCam_2,0.167,1,1,0
EdgeCam_4,0.3,0,0,1
EdgeCam_4,0.867,1,1,0
EdgeCam_3,0.472,1,0,1
EdgeCam_3,0.565,1,1,0
EdgeCam_1,0.559,0,1,1
EdgeCam_1,0.873,0,1,1
EdgeCam_2,0.022,1,0,0
EdgeCam_2,0.553,0,0,0
EdgeCam_5,0.083,0,0,0
EdgeCam_4,0.526,1,0,0
EdgeCam_2,0.342,0,0,0
EdgeCam_2,0.968,0,0,0
EdgeCam_3,0.619,1,0,1
EdgeCam_5,0.87,1,0,0
EdgeCam_2,0.139,0,0,1
EdgeCam_3,0.447,1,1,1
EdgeCam_3,0.108,0,1,1
EdgeCam_3,0.146,0,0,1
EdgeCam_2,0.61,1,1,1
EdgeCam_5,0.531,0,0,0
EdgeCam_5,0.943,1,1,0
EdgeCam_1,0.305,0,0,0
EdgeCam_5,0.878,0,0,1
EdgeCam_3,0.162,1,0,1
EdgeCam_1,0.366,1,0,1
EdgeCam_3,0.932,1,0,0
EdgeCam_3,0.658,0,1,0
EdgeCam_3,0.113,1,1,1
EdgeCam_4,0.033,0,1,0
EdgeCam_4,0.162,1,1,0
EdgeCam_3,0.713,0,0,0
EdgeCam_3,0.628,1,0,1
EdgeCam_5,0.109,1,1,1
EdgeCam_5,0.794,1,1,0
EdgeCam_1,0.299,1,0,0
EdgeCam_3,0.176,1,1,0
EdgeCam_2,0.565,0,0,1
EdgeCam_3,0.085,0,1,1
EdgeCam_2,0.54,0,1,1
EdgeCam_3,0.592,1,1,1
EdgeCam_2,0.893,0,0,1
EdgeCam_1,0.792,0,0,1
EdgeCam_4,0.894,0,1,0
EdgeCam_4,0.56,1,1,1
EdgeCam_5,0.409,0,1,1
EdgeCam_1,0.507,1,0,0
EdgeCam_4,0.528,1,0,1
EdgeCam_5,0.219,0,1,1
EdgeCam_3,0.638,1,0,1
EdgeCam_2,0.267,0,0,1
EdgeCam_5,0.088,0,1,1
EdgeCam_1,0.796,1,0,0
EdgeCam_4,0.63,1,1,0
EdgeCam_1,0.591,1,1,0
EdgeCam_1,0.062,1,1,0
EdgeCam_3,0.892,0,0,1
EdgeCam_1,0.18,0,1,0
EdgeCam_4,0.49,0,0,0
EdgeCam_1,0.209,0,0,1
EdgeCam_5,0.966,0,1,0
EdgeCam_4,0.835,0,1,1
EdgeCam_4,0.14,1,0,1
EdgeCam_3,0.622,0,0,1
EdgeCam_1,0.607,1,0,0
EdgeCam_3,0.208,0,0,0
EdgeCam_1,0.16,0,1,0
EdgeCam_2,0.487,0,1,1
EdgeCam_2,0.714,0,0,0
EdgeCam_3,0.601,1,1,1
EdgeCam_1,0.741,0,0,0
EdgeCam_3,0.874,1,1,0
EdgeCam_3,0.293,0,0,1
EdgeCam_1,0.236,0,1,0
EdgeCam_5,0.251,1,0,1
EdgeCam_1,0.764,1,0,0
EdgeCam_3,0.953,1,1,1
EdgeCam_4,0.886,1,1,0
EdgeCam_2,0.342,1,0,1
EdgeCam_4,0.984,1,1,0
EdgeCam_2,0.229,1,1,1
EdgeCam_1,0.452,1,0,1
EdgeCam_2,0.748,0,0,0
EdgeCam_2,0.496,1,1,1
EdgeCam_1,0.277,0,0,1
EdgeCam_1,0.697,1,1,1
EdgeCam_5,0.884,0,0,1
EdgeCam_1,0.106,0,1,1
EdgeCam_1,0.362,0,0,0
EdgeCam_4,0.167,0,0,1
EdgeCam_4,0.61,1,1,0
EdgeCam_4,0.492,1,0,1
EdgeCam_1,0.088,0,0,0
EdgeCam_1,0.457,1,0,1
EdgeCam_1,0.694,1,1,0
EdgeCam_3,0.155,0,0,1
EdgeCam_2,0.524,0,0,1
EdgeCam_1,0.824,0,0,1
EdgeCam_1,0.476,1,1,0
EdgeCam_5,0.408,0,0,1
EdgeCam_2,0.954,1,1,1
EdgeCam_2,0.582,0,0,0
EdgeCam_5,0.215,1,0,0
EdgeCam_2,0.379,0,1,1
EdgeCam_2,0.226,0,0,1
EdgeCam_3,0.635,1,0,0
EdgeCam_2,0.829,1,0,0
EdgeCam_2,0.793,0,1,1
EdgeCam_3,0.993,0,0,0
EdgeCam_1,0.974,0,0,1
EdgeCam_4,0.728,1,1,1
EdgeCam_5,0.116,1,1,0
EdgeCam_1,0.043,0,0,0
EdgeCam_3,0.506,1,1,0
EdgeCam_4,0.617,1,0,0
EdgeCam_2,0.794,0,1,1
EdgeCam_3,0.205,0,0,0
EdgeCam_4,0.966,0,1,1
EdgeCam_1,0.127,0,1,1
EdgeCam_1,0.93,1,1,0
EdgeCam_2,0.717,1,0,1
EdgeCam_4,0.395,0,1,1
EdgeCam_5,0.999,1,0,1
EdgeCam_4,0.782,1,1,1
EdgeCam_3,0.278,1,1,1
EdgeCam_3,0.96,0,0,0
EdgeCam_1,0.377,1,0,1
EdgeCam_5,0.779,1,0,0
EdgeCam_4,0.12,1,1,0
EdgeCam_5,0.449,0,1,0
EdgeCam_5,0.411,1,1,0
EdgeCam_1,0.718,0,0,1
EdgeCam_3,0.509,0,0,0
EdgeCam_3,0.43,1,0,0
EdgeCam_5,0.243,1,0,0
EdgeCam_5,0.866,0,0,0
EdgeCam_3,0.988,0,0,1
EdgeCam_1,0.262,0,0,0
EdgeCam_2,0.753,1,0,0
EdgeCam_3,0.844,0,0,1
EdgeCam_3,0.255,0,1,1
EdgeCam_5,0.329,1,1,0
EdgeCam_2,0.225,1,0,0
EdgeCam_2,0.553,0,1,0
EdgeCam_5,0.856,1,0,1
EdgeCam_2,0.003,1,0,0
EdgeCam_4,0.74,1,0,1
EdgeCam_2,0.331,1,1,1
EdgeCam_5,0.676,1,0,0
EdgeCam_2,0.878,0,1,1
EdgeCam_2,0.571,1,1,1
EdgeCam_1,0.665,0,1,1
EdgeCam_2,0.459,0,1,0
EdgeCam_2,0.064,1,1,1
EdgeCam_1,0.845,1,1,0
EdgeCam_2,0.713,1,0,1
EdgeCam_2,0.974,0,0,0
EdgeCam_2,0.136,1,0,0
EdgeCam_5,0.626,1,0,0
EdgeCam_5,0.264,1,0,1
EdgeCam_5,0.096,1,1,1
EdgeCam_4,0.313,1,0,1
EdgeCam_1,0.128,0,0,1
EdgeCam_5,0.924,0,1,0
EdgeCam_5,0.414,0,0,0
